category,image_id,width,height,prompt,bbox_512,bbox_1024,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos,orig_giqa
chair,473219,1024,685,"chair, A man and woman look into each others eyes while getting married.","[512, 173, 512, 512]","[0, 5, 1024, 680]",33,7.666736345881738,1217393872,4.469214,2.321891,0.05194091796875,0.286865234375,-305.86734782425583
chair,32901,720,614,"chair, Four men are standing together behind a group of red chairs.","[208, 102, 512, 512]","[0, 6, 720, 608]",10,3.517724977734583,29768455,4.5129433,2.3339746,0.18310546875,0.334716796875,-377.71404340466137
chair,61584,780,585,"chair, a couple is sitting on a statue of a horse and some plants","[0, 51, 512, 512]","[0, 1, 776, 584]",16,8.043318237953184,335554307,4.0089164,1.8850105,0.0094528198242187,0.196044921875,-341.6752849204911
chair,196754,600,800,"chair, There is a stop sign outside of a bus window.","[88, 288, 512, 512]","[0, 0, 600, 800]",31,9.88966672205119,1130085198,4.8900857,2.4947996,0.12030029296875,0.297607421875,-389.41252997612446
chair,473237,800,533,"chair, A young girl eating a slice of pizza.","[288, 21, 512, 512]","[0, 5, 800, 528]",48,9.876146943522146,2002619399,5.428696,2.6472824,0.0011510848999023,0.2071533203125,-377.8141957613857
chair,440475,1024,683,"chair, A room with a Tv, potted plant, tables and chairs","[304, 171, 512, 512]","[0, 3, 1024, 680]",25,8.945763102970082,807025520,4.4204183,2.244051,0.258056640625,0.314697265625,-385.7636598955644
chair,231580,1024,768,"chair, A man speaks to some children on a farm.  ","[269, 164, 512, 512]","[0, 0, 1024, 768]",12,9.21529046605526,126659316,4.4731894,2.2143106,0.434326171875,0.331787109375,-411.83833837031216
chair,192670,1024,693,"chair, A little league baseball player hits a ball.","[0, 37, 512, 512]","[0, 0, 1024, 688]",20,7.373862226928552,544610078,4.323564,2.145175,0.014556884765625,0.313232421875,-424.66812425518174
chair,336053,1024,768,"chair, Two children enjoy a meal at a restaurant.","[508, 0, 512, 512]","[0, 0, 1024, 768]",19,5.990471895371578,502803994,4.9979196,2.4978404,0.74169921875,0.44970703125,-292.7070192233432
chair,190648,1024,768,"chair, A messy and unmade bed and a red chair","[329, 156, 512, 512]","[0, 0, 1024, 768]",11,9.309143872631983,78112099,5.3468637,2.6581993,0.68994140625,0.399658203125,-332.8201559574402
chair,374982,600,800,"chair, A young girl standing in front of a pizza.","[88, 0, 512, 512]","[0, 0, 600, 800]",50,1.807577018688813,2135232880,5.0218534,2.5469568,0.434326171875,0.39599609375,-246.2163013114561
chair,125129,800,533,"chair, A man in an Arabic type outfit on a cell phone.","[0, 21, 512, 512]","[0, 5, 800, 528]",29,4.331183906260067,1006074700,6.08718,2.7854705,0.65576171875,0.4365234375,-313.62681124440087
chair,325838,1024,768,"chair, The woman is using a laptop that sits on a stack of other laptops.","[161, 107, 512, 512]","[0, 0, 1024, 768]",32,6.453450491583366,1171239504,5.2223544,2.5336368,0.3046875,0.296875,-299.8662505614117
chair,461009,612,612,"chair, A man holding an apple between his fingers.","[100, 28, 512, 512]","[4, 0, 608, 608]",43,5.29956907226817,1754370252,5.6412115,2.7488096,0.0013694763183593,0.220458984375,-736.8189241995483
chair,467176,1023,685,"chair, A group of friends playing a motion controlled video game","[0, 173, 512, 512]","[0, 5, 1016, 680]",30,8.135720924475056,1084998680,5.024996,2.5007095,0.0985107421875,0.317626953125,-230.7351615977716
chair,213224,683,1024,"chair, A vase filled with flowers next to a smaller vase filled with even more flowers.","[0, 391, 512, 512]","[0, 0, 680, 1024]",46,2.755777541311419,1933072943,4.2851715,2.182102,0.2288818359375,0.3525390625,-357.5784283651289
chair,428280,1024,681,"chair, A laptop on a table with some chairs.","[0, 169, 512, 512]","[0, 1, 1024, 680]",25,1.5602814767499709,825039645,4.5996103,2.2017536,0.20068359375,0.298095703125,-450.6152266045924
chair,368900,1024,768,"chair, A cluttered room filled with a tv and a kitchen. ","[391, 256, 512, 512]","[0, 0, 1024, 768]",27,2.138665665159264,914582800,4.993478,2.4135401,0.642578125,0.3759765625,-201.59288353636256
chair,180487,1024,683,"chair, A person they sitting down in a chair.","[32, 171, 512, 512]","[0, 3, 1024, 680]",11,9.665034264254464,86984129,6.0589123,2.954091,0.62255859375,0.410400390625,-297.0176157199767
chair,504074,1024,683,"chair, Women that are sitting outside on a patio area and smoking cigarettes.","[512, 60, 512, 512]","[0, 0, 1024, 680]",30,2.194970835064874,1058021795,5.789424,2.7313619,0.521484375,0.303955078125,-382.28825057428753
chair,160012,1024,737,"chair, A close up of a pizza pie sitting on a table.","[0, 0, 512, 512]","[0, 0, 1024, 736]",29,3.0348849462685425,1014848104,5.064802,2.4985619,0.53076171875,0.299560546875,-653.2242974014721
chair,151820,1024,683,"chair, A group of people sitting down to eat and having conversations.","[75, 171, 512, 512]","[0, 3, 1024, 680]",39,4.393507338605968,1521018998,4.9263477,2.48026,0.70947265625,0.42236328125,-374.9007368684479
chair,532761,1024,768,"chair, A living room with a couch, coffee table, TV on a stand and a chair with ottoman","[473, 173, 512, 512]","[0, 0, 1024, 768]",28,6.610794772067163,946897390,5.2304196,2.4904838,0.724609375,0.432373046875,-156.79820413643776
chair,229659,1024,768,"chair, A laptop in a bright yellow coffee house.","[90, 256, 512, 512]","[0, 0, 1024, 768]",23,8.038865176023725,693415842,5.106553,2.499782,0.50830078125,0.375,-241.90704971891225
chair,434459,1023,731,"chair, A man and a woman cutting up a big sheet cake.","[26, 208, 512, 512]","[0, 3, 1016, 728]",17,1.7078400439235306,411317620,4.1188946,2.0393922,0.5625,0.341796875,-410.1835614518475
chair,540962,1024,819,"chair, A living room has white furniture and fire place.","[172, 144, 512, 512]","[0, 0, 1024, 816]",40,9.381137078287315,1594737559,6.0151052,2.9842513,0.51025390625,0.368408203125,-456.1388931372569
chair,366884,1024,768,"chair, A man sitting at a computer desk in front of a monitor.","[439, 109, 512, 512]","[0, 0, 1024, 768]",20,7.865125519139077,548344684,5.5541205,2.6989162,0.1546630859375,0.286376953125,-310.6950838236353
chair,489764,1023,861,"chair, A woman and a man playing a video game in the living room","[0, 267, 512, 512]","[0, 5, 1016, 856]",10,3.888677059518759,27700026,5.008336,2.488658,0.64697265625,0.417236328125,-333.1634576608495
chair,127270,671,1024,"chair, A woman holding a tennis racket in her hand","[0, 0, 512, 512]","[0, 0, 664, 1024]",46,2.7039881748540786,1901078373,5.5890307,2.7249522,0.458740234375,0.3583984375,-352.5368751229309
chair,162092,1024,1024,"chair, The woman is eating a piece of cake.","[144, 512, 512, 512]","[0, 0, 1024, 1024]",33,6.363575990083298,1245682962,5.9854307,2.8954656,0.321044921875,0.312744140625,-484.63658932988255
chair,194875,1024,918,"chair, Here are motorcyclists parked outside a Polish gathering spot for women","[452, 273, 512, 512]","[0, 6, 1024, 912]",12,6.352203040853406,143465762,4.6291714,2.3053281,0.48583984375,0.322998046875,-495.42793806087
clock,173057,768,1024,"clock, A large clock tower in front of a building next to a fountain.","[106, 0, 512, 512]","[0, 0, 768, 1024]",31,8.832242835730762,1145441010,3.7123947,1.9651923,0.580078125,0.453857421875,-906.6676537118316
clock,31749,1024,1024,"clock, A demonic looking chucky like doll standing next to a white clock.","[35, 321, 512, 512]","[0, 0, 1024, 1024]",25,3.5813548817879983,821827540,5.5048795,2.6050413,0.484130859375,0.35498046875,-366.6983833071966
clock,479248,1024,768,"clock, A flat screen tv on a wooden tv stand.","[512, 256, 512, 512]","[0, 0, 1024, 768]",26,6.428333350464056,847200043,4.9569755,2.415368,0.53955078125,0.430908203125,-364.65269719574326
clock,395801,1024,768,"clock, A street lined with cones with people up and down the sidewalk.","[507, 0, 512, 512]","[0, 0, 1024, 768]",24,7.997806746281609,757855135,4.9744635,2.3893754,0.59228515625,0.415771484375,-507.1582643714492
clock,400922,1024,768,"clock, A sign hanging of the side of a building on top of a clock.","[254, 256, 512, 512]","[0, 0, 1024, 768]",35,7.444671666432088,1340589947,4.5435834,2.3669314,0.529296875,0.43896484375,-498.9437483738843
clock,372260,683,1024,"clock, A car parked by a clock and some flowers.","[121, 0, 512, 512]","[3, 0, 680, 1024]",47,9.238421084414568,1938609420,4.159143,2.0313396,0.475341796875,0.413330078125,-423.4153632519634
clock,191013,758,1024,"clock, A large clock on the side of a building above cars on the street.","[122, 230, 512, 512]","[2, 0, 752, 1024]",44,8.743542842645962,1786372013,5.152497,2.5682113,0.45361328125,0.423828125,-555.8559303541929
clock,344614,765,1024,"clock, A clock town sits in the middle of a city.","[253, 0, 512, 512]","[5, 0, 760, 1024]",48,9.264138661438862,2014448640,4.417109,2.2250504,0.46484375,0.417236328125,-314.805881195068
clock,392228,768,1024,"clock, A building with a very pointy roof and a clock.","[128, 491, 512, 512]","[0, 0, 768, 1024]",19,1.2392896102083748,500051954,5.4724874,2.679178,0.5537109375,0.44775390625,-374.0057957553777
clock,427055,1024,768,"clock, a big clock on a blue pole in a small downtown town","[464, 0, 512, 512]","[0, 0, 1024, 768]",13,4.935232001165579,168571695,5.0697603,2.5100486,0.43798828125,0.431396484375,-145.98142166621176
clock,544306,612,612,"clock, The Big Ben clock tower towering over the city of London.","[100, 100, 512, 512]","[4, 4, 608, 608]",17,5.364498942795593,388528798,4.6819296,2.3249676,0.57958984375,0.39794921875,-230.61890562807025
clock,334399,1024,768,"clock, A man standing in front of a clock.","[323, 187, 512, 512]","[0, 0, 1024, 768]",42,1.5863877763309675,1701289843,4.5920405,2.2104418,0.491455078125,0.427734375,-734.600771354932
clock,330818,682,1024,"clock, A young man is working behind a counter. ","[170, 0, 512, 512]","[2, 0, 680, 1024]",22,1.0506344561145364,644859804,4.9252143,2.4254148,0.5146484375,0.4365234375,-264.58911109030373
clock,106563,612,612,"clock, A clock that is hanging underneath a glass arch.","[50, 100, 512, 512]","[2, 4, 608, 608]",48,8.475592932741314,2038980991,4.591749,2.1905077,0.5771484375,0.42138671875,-269.4859340543571
clock,111179,768,1024,"clock, A church steeple that has a clock on it","[46, 71, 512, 512]","[0, 0, 768, 1024]",27,9.84972019857558,906032039,5.6379204,2.6994476,0.57958984375,0.43115234375,-443.0366073043015
clock,573008,1024,768,"clock, A large Colgate clock is by the water.","[196, 156, 512, 512]","[0, 0, 1024, 768]",40,8.061488674054116,1579638338,4.1734986,2.1298475,0.498046875,0.390869140625,-482.3413075335562
clock,267351,1024,681,"clock, A large clock tower is yellow and white.","[304, 169, 512, 512]","[0, 1, 1024, 680]",32,3.8404314098044585,1182859276,4.72588,2.4120815,0.48583984375,0.366455078125,-554.844617593908
clock,98392,768,1024,"clock, A large clock tower in the middle of a street.","[132, 0, 512, 512]","[0, 0, 768, 1024]",31,7.348003341305084,1131072087,4.825807,2.380568,0.321533203125,0.406005859375,-344.441975919317
clock,156278,1024,680,"clock, a massive variety of pots and other objects are displayed along a long kitchen counter with a sink and a clock on the wall.","[480, 0, 512, 512]","[0, 0, 1024, 680]",44,3.69262965878422,1827983318,4.433816,2.2650495,0.59619140625,0.4296875,-337.2837109980036
clock,156292,685,1023,"clock, A woman standing in front of an outdoor wall decorated with images and clocks.","[68, 235, 512, 512]","[0, 0, 680, 1016]",33,7.666736345881738,1217393872,4.429239,2.1818986,0.44677734375,0.31591796875,-428.8630782285668
clock,36494,1024,694,"clock, This crowded restaurant has an enormous clock on the wall","[509, 0, 512, 512]","[0, 0, 1024, 688]",10,3.517724977734583,29768455,4.475947,2.0294514,0.383056640625,0.374755859375,-294.2128840993724
clock,418961,1024,683,"clock, Closeup of a decorative gold and grey clock.","[102, 171, 512, 512]","[0, 3, 1024, 680]",16,8.043318237953184,335554307,5.4921365,2.6456902,0.56787109375,0.414306640625,-321.70030352181004
clock,384661,800,600,"clock, An oven with a stove, pots and utensils, and a refrigerator next to it.","[58, 0, 512, 512]","[0, 0, 800, 600]",31,9.88966672205119,1130085198,4.3643813,2.3018556,0.354736328125,0.30224609375,-446.9749294473109
clock,180383,1024,768,"clock, The television, in a plastic cow, is on.","[0, 256, 512, 512]","[0, 0, 1024, 768]",48,9.876146943522146,2002619399,4.8670983,2.439726,0.6171875,0.414306640625,-440.1413265165284
clock,233139,1024,683,"clock, A display of clocks inside a shop window.","[0, 160, 512, 512]","[0, 3, 1024, 680]",25,8.945763102970082,807025520,6.123997,2.8355048,0.51123046875,0.40185546875,-341.4466962263949
clock,482487,768,1024,"clock, Two small clocks sit behind a glass window.","[48, 56, 512, 512]","[0, 0, 768, 1024]",12,9.21529046605526,126659316,4.401194,2.2077665,0.60986328125,0.4169921875,-224.9641789968184
clock,455352,1024,848,"clock, a bell tower with a clock built inside of it ","[304, 336, 512, 512]","[0, 0, 1024, 848]",20,7.373862226928552,544610078,4.9765534,2.460138,0.576171875,0.458251953125,-429.1115597916995
clock,282298,1024,768,"clock, People walking and loitering around a train station clock and ticket machines","[512, 0, 512, 512]","[0, 0, 1024, 768]",19,5.990471895371578,502803994,3.3898077,1.5833137,0.537109375,0.388916015625,-475.9045672699881
clock,135890,685,1023,"clock, A large stone building with a clock on it","[52, 0, 512, 512]","[0, 0, 680, 1016]",50,1.807577018688813,2135232880,5.0566607,2.5044048,0.1671142578125,0.391357421875,-266.5392068447597
clock,43737,768,1024,"clock, A metal clock tower on a sidewalk in front of a bulding.","[0, 35, 512, 512]","[0, 0, 768, 1024]",29,4.331183906260067,1006074700,4.9899464,2.4716609,0.452880859375,0.439208984375,-435.8730771987466
clock,565469,682,1024,"clock, there is a very tall tower with a clock at the top","[43, 0, 512, 512]","[0, 0, 680, 1024]",32,6.453450491583366,1171239504,4.282397,2.0947905,0.339111328125,0.309814453125,-487.7915999741358
clock,565989,700,933,"clock, Large clock sitting on the side of a large building. ","[63, 178, 512, 512]","[0, 0, 696, 928]",43,5.29956907226817,1754370252,4.313701,2.218337,0.57177734375,0.339111328125,-375.6072199002156
clock,459500,768,1024,"clock, A clock between two bronze flamingo statues on a black box.","[211, 0, 512, 512]","[0, 0, 768, 1024]",30,8.135720924475056,1084998680,3.554139,1.7525246,0.576171875,0.447998046875,-383.7618386866053
clock,242411,662,1000,"clock, A clock tower on top of a store building in a busy city.","[27, 170, 512, 512]","[0, 0, 656, 1000]",46,2.755777541311419,1933072943,5.229791,2.4832604,0.52490234375,0.445068359375,-457.5983595573912
clock,545007,680,1024,"clock, A clock tower with a statue on top of it","[168, 354, 512, 512]","[0, 0, 680, 1024]",25,1.5602814767499709,825039645,5.3306527,2.5569777,0.468017578125,0.435546875,-306.32235585922626
clock,218362,1024,682,"clock, A large digital clock mounted to a wall.","[275, 0, 512, 512]","[0, 0, 1024, 680]",27,2.138665665159264,914582800,5.484664,2.5628397,0.1668701171875,0.324951171875,-323.0855032923026
clock,541952,768,1024,"clock, A large clock tower on top of a church building.","[146, 512, 512, 512]","[0, 0, 768, 1024]",11,9.665034264254464,86984129,3.5746276,1.729554,0.46923828125,0.40087890625,-368.2665425887844
clock,304396,680,1024,"clock, A very tall pink and white clock tower.","[137, 16, 512, 512]","[0, 0, 680, 1024]",30,2.194970835064874,1058021795,3.411342,1.6864039,0.218017578125,0.40625,-257.1388147374868
clock,407825,563,564,"clock, A red apple with a clock inside of it.","[32, 52, 512, 512]","[3, 4, 560, 560]",29,3.0348849462685425,1014848104,4.4618573,2.2281578,0.478271484375,0.401611328125,-563.4783991350206
clock,88345,1024,680,"clock, A woman smiling for the camera in front of a wall clock","[512, 168, 512, 512]","[0, 0, 1024, 680]",39,4.393507338605968,1521018998,5.729948,2.6718266,0.53857421875,0.44677734375,-314.8315270530557
clock,58655,680,1024,"clock, There is a clock right outside of the tall building.","[168, 11, 512, 512]","[0, 0, 680, 1024]",28,6.610794772067163,946897390,4.044593,2.0398998,0.5771484375,0.446533203125,-178.49218682972733
clock,519491,768,1024,"clock, A tall clock tower with a statue on top.","[114, 512, 512, 512]","[0, 0, 768, 1024]",23,8.038865176023725,693415842,3.9692342,1.7755606,0.40087890625,0.392333984375,-345.4321743289549
clock,172877,1024,768,"clock, A man in a shirt and tie sitting on a white chair next to a lamp.","[512, 0, 512, 512]","[0, 0, 1024, 768]",17,1.7078400439235306,411317620,4.710773,2.3360698,0.13671875,0.291748046875,-656.6585739646357
clock,175438,1024,748,"clock, Public clock tells the time on a street corner.","[255, 0, 512, 512]","[0, 0, 1024, 744]",40,9.381137078287315,1594737559,4.976775,2.5369732,0.607421875,0.4365234375,-374.7851221048872
clock,217425,1024,768,"clock, a large clock tower structure lit up in the early night sky","[240, 57, 512, 512]","[0, 0, 1024, 768]",20,7.865125519139077,548344684,4.3004584,2.1283467,0.521484375,0.374755859375,-567.9920751973264
